country,technology,year,spending_usd_ppp_millions
Spain,CO2 capture & storage,1988,0.0
Spain,CO2 capture & storage,1989,0.0
Spain,CO2 capture & storage,1990,0.0
Spain,CO2 capture & storage,1991,0.0
Spain,CO2 capture & storage,1992,0.0
Spain,CO2 capture & storage,1993,0.0
Spain,CO2 capture & storage,1994,0.0
Spain,CO2 capture & storage,1995,0.0
Spain,CO2 capture & storage,1996,0.0
Spain,CO2 capture & storage,1997,0.0
Spain,CO2 capture & storage,1998,0.0
Spain,CO2 capture & storage,1999,0.0
Spain,CO2 capture & storage,2000,0.0
Spain,CO2 capture & storage,2001,0.0
Spain,CO2 capture & storage,2002,0.0
Spain,CO2 capture & storage,2003,0.0
Spain,CO2 capture & storage,2004,0.0
Spain,CO2 capture & storage,2005,0.0
Spain,CO2 capture & storage,2006,0.0
Spain,CO2 capture & storage,2007,2.586
Spain,CO2 capture & storage,2008,4.839
Spain,CO2 capture & storage,2009,9.373
Spain,CO2 capture & storage,2010,0.0
Spain,CO2 capture & storage,2011,0.0
Spain,CO2 capture & storage,2012,4.623
Spain,CO2 capture & storage,2013,0.0
Spain,CO2 capture & storage,2014,4.282
Spain,CO2 capture & storage,2015,13.767
Spain,CO2 capture & storage,2017,0.0
Spain,CO2 capture & storage,2018,0.221
Spain,CO2 capture & storage,2019,0.156
Spain,CO2 capture & storage,2020,0.162
Spain,CO2 capture & storage,2021,10.706
Spain,CO2 capture & storage,2022,40.038
Spain,CO2 capture & storage,2023,42.635
Spain,Geothermal,1974,2.528
Spain,Geothermal,1975,2.886
Spain,Geothermal,1976,6.585
Spain,Geothermal,1977,19.106
Spain,Geothermal,1978,0.61
Spain,Geothermal,1979,2.847
Spain,Geothermal,1980,18.752
Spain,Geothermal,1981,16.08
Spain,Geothermal,1982,18.706
Spain,Geothermal,1983,19.169
Spain,Geothermal,1984,1.857
Spain,Geothermal,1985,8.078
Spain,Geothermal,1986,10.46
Spain,Geothermal,1987,7.197
Spain,Geothermal,1988,4.295
Spain,Geothermal,1989,4.626
Spain,Geothermal,1990,0.458
Spain,Geothermal,1991,3.776
Spain,Geothermal,1992,0.64
Spain,Geothermal,1993,1.878
Spain,Geothermal,1994,0.0
Spain,Geothermal,1995,0.0
Spain,Geothermal,1996,0.0
Spain,Geothermal,1997,0.0
Spain,Geothermal,1998,0.0
Spain,Geothermal,1999,0.0
Spain,Geothermal,2000,0.0
Spain,Geothermal,2001,0.0
Spain,Geothermal,2003,0.0
Spain,Geothermal,2004,0.0
Spain,Geothermal,2005,0.0
Spain,Geothermal,2006,0.0
Spain,Geothermal,2007,0.0
Spain,Geothermal,2008,0.0
Spain,Geothermal,2011,14.048
Spain,Geothermal,2012,1.295
Spain,Geothermal,2013,0.366
Spain,Geothermal,2015,0.667
Spain,Geothermal,2016,2.297
Spain,Geothermal,2017,0.941
Spain,Geothermal,2018,11.772
Spain,Geothermal,2020,0.556
Spain,Geothermal,2021,0.616
Spain,Hydro,1974,0.0
Spain,Hydro,1975,0.0
Spain,Hydro,1976,0.0
Spain,Hydro,1977,0.0
Spain,Hydro,1980,0.0
Spain,Hydro,1982,0.0
Spain,Hydro,1983,0.0
Spain,Hydro,1984,0.0
Spain,Hydro,1986,0.0
Spain,Hydro,1987,0.0
Spain,Hydro,1988,0.0
Spain,Hydro,1989,0.0
Spain,Hydro,1990,0.0
Spain,Hydro,1991,0.0
Spain,Hydro,1992,16.121
Spain,Hydro,1993,0.104
Spain,Hydro,1994,0.0
Spain,Hydro,1995,0.0
Spain,Hydro,1996,0.0
Spain,Hydro,1997,0.0
Spain,Hydro,1998,0.0
Spain,Hydro,1999,0.0
Spain,Hydro,2000,0.0
Spain,Hydro,2001,0.0
Spain,Hydro,2002,0.929
Spain,Hydro,2003,0.0
Spain,Hydro,2004,1.255
Spain,Hydro,2005,1.504
Spain,Hydro,2006,0.0
Spain,Hydro,2007,0.0
Spain,Hydro,2008,0.0
Spain,Hydro,2009,0.525
Spain,Hydro,2012,1.864
Spain,Hydro,2013,0.0
Spain,Hydro,2014,2.147
Spain,Hydro,2017,6.129
Spain,Hydro,2018,0.79
Spain,Hydro,2019,3.526
Spain,Hydro,2020,0.813
Spain,Hydro,2021,4.352
Spain,Hydrogen & fuel cells,2004,0.0
Spain,Hydrogen & fuel cells,2005,0.0
Spain,Hydrogen & fuel cells,2006,4.97
Spain,Hydrogen & fuel cells,2007,8.267
Spain,Hydrogen & fuel cells,2008,13.49
Spain,Hydrogen & fuel cells,2009,9.18
Spain,Hydrogen & fuel cells,2010,22.788
Spain,Hydrogen & fuel cells,2011,16.295
Spain,Hydrogen & fuel cells,2012,13.967
Spain,Hydrogen & fuel cells,2013,2.227
Spain,Hydrogen & fuel cells,2014,8.822
Spain,Hydrogen & fuel cells,2015,12.461
Spain,Hydrogen & fuel cells,2016,4.837
Spain,Hydrogen & fuel cells,2017,3.069
Spain,Hydrogen & fuel cells,2018,8.965
Spain,Hydrogen & fuel cells,2019,20.505
Spain,Hydrogen & fuel cells,2020,16.882
Spain,Hydrogen & fuel cells,2021,266.727
Spain,Hydrogen & fuel cells,2022,572.733
Spain,Hydrogen & fuel cells,2023,331.677
Spain,Nuclear,1974,191.051
Spain,Nuclear,1975,181.382
Spain,Nuclear,1976,172.213
Spain,Nuclear,1977,157.446
Spain,Nuclear,1978,216.254
Spain,Nuclear,1979,214.561
Spain,Nuclear,1980,175.969
Spain,Nuclear,1981,191.221
Spain,Nuclear,1982,88.46
Spain,Nuclear,1983,90.507
Spain,Nuclear,1984,102.934
Spain,Nuclear,1985,55.987
Spain,Nuclear,1986,32.196
Spain,Nuclear,1987,40.9
Spain,Nuclear,1988,74.458
Spain,Nuclear,1989,99.784
Spain,Nuclear,1990,65.627
Spain,Nuclear,1991,80.469
Spain,Nuclear,1992,86.428
Spain,Nuclear,1993,79.089
Spain,Nuclear,1994,93.719
Spain,Nuclear,1995,89.871
Spain,Nuclear,1996,89.723
Spain,Nuclear,1997,88.641
Spain,Nuclear,1998,61.167
Spain,Nuclear,1999,58.639
Spain,Nuclear,2000,68.084
Spain,Nuclear,2001,66.677
Spain,Nuclear,2002,63.44
Spain,Nuclear,2003,62.872
Spain,Nuclear,2004,31.538
Spain,Nuclear,2005,36.549
Spain,Nuclear,2006,39.893
Spain,Nuclear,2007,51.8
Spain,Nuclear,2008,50.895
Spain,Nuclear,2009,56.267
Spain,Nuclear,2010,0.0
Spain,Nuclear,2011,2.092
Spain,Nuclear,2012,53.09
Spain,Nuclear,2013,45.965
Spain,Nuclear,2014,4.077
Spain,Nuclear,2015,5.37
Spain,Nuclear,2016,19.96
Spain,Nuclear,2017,0.427
Spain,Nuclear,2018,1.843
Spain,Nuclear,2019,2.833
Spain,Nuclear,2020,15.435
Spain,Nuclear,2021,212.167
Spain,Nuclear,2022,233.696
Spain,Nuclear,2023,194.37
Spain,Ocean,1974,0.0
Spain,Ocean,1975,0.0
Spain,Ocean,1976,0.0
Spain,Ocean,1977,0.0
Spain,Ocean,1980,0.746
Spain,Ocean,1982,0.0
Spain,Ocean,1983,0.043
Spain,Ocean,1984,0.703
Spain,Ocean,1986,0.0
Spain,Ocean,1987,0.0
Spain,Ocean,1988,0.0
Spain,Ocean,1989,0.0
Spain,Ocean,1990,0.0
Spain,Ocean,1991,0.0
Spain,Ocean,1992,0.0
Spain,Ocean,1994,0.0
Spain,Ocean,1995,0.0
Spain,Ocean,1996,0.0
Spain,Ocean,1997,0.0
Spain,Ocean,1998,0.0
Spain,Ocean,1999,0.0
Spain,Ocean,2000,0.0
Spain,Ocean,2001,0.0
Spain,Ocean,2003,0.0
Spain,Ocean,2004,0.0
Spain,Ocean,2005,0.0
Spain,Ocean,2006,2.678
Spain,Ocean,2007,3.879
Spain,Ocean,2008,6.156
Spain,Ocean,2009,0.439
Spain,Ocean,2010,11.875
Spain,Ocean,2011,0.648
Spain,Ocean,2012,6.504
Spain,Ocean,2013,3.611
Spain,Ocean,2014,3.924
Spain,Ocean,2015,6.105
Spain,Ocean,2016,1.371
Spain,Ocean,2017,0.318
Spain,Ocean,2018,9.734
Spain,Ocean,2019,2.052
Spain,Ocean,2020,1.765
Spain,Ocean,2021,6.487
Spain,Ocean,2022,53.429
Spain,Ocean,2023,17.982
Spain,Solar,1974,0.0
Spain,Solar,1975,2.886
Spain,Solar,1976,9.93
Spain,Solar,1977,8.549
Spain,Solar,1978,17.227
Spain,Solar,1979,40.279
Spain,Solar,1980,77.308
Spain,Solar,1981,49.215
Spain,Solar,1982,42.101
Spain,Solar,1983,50.214
Spain,Solar,1984,120.774
Spain,Solar,1985,39.719
Spain,Solar,1986,14.803
Spain,Solar,1987,9.146
Spain,Solar,1988,11.123
Spain,Solar,1989,11.805
Spain,Solar,1990,30.703
Spain,Solar,1991,24.595
Spain,Solar,1992,22.678
Spain,Solar,1993,26.98
Spain,Solar,1994,25.863
Spain,Solar,1995,29.199
Spain,Solar,1996,29.134
Spain,Solar,1997,25.616
Spain,Solar,1998,9.345
Spain,Solar,1999,22.778
Spain,Solar,2000,27.636
Spain,Solar,2001,25.078
Spain,Solar,2002,24.754
Spain,Solar,2003,32.971
Spain,Solar,2004,24.715
Spain,Solar,2005,26.787
Spain,Solar,2006,31.842
Spain,Solar,2007,36.689
Spain,Solar,2008,45.703
Spain,Solar,2009,63.989
Spain,Solar,2010,44.77
Spain,Solar,2011,113.651
Spain,Solar,2012,67.84
Spain,Solar,2013,42.682
Spain,Solar,2014,37.162
Spain,Solar,2015,31.715
Spain,Solar,2016,29.144
Spain,Solar,2017,16.042
Spain,Solar,2018,34.173
Spain,Solar,2019,31.071
Spain,Solar,2020,23.548
Spain,Solar,2021,77.422
Spain,Solar,2022,74.379
Spain,Solar,2023,46.493
Spain,Wind,1974,0.0
Spain,Wind,1975,0.0
Spain,Wind,1976,0.0
Spain,Wind,1977,1.004
Spain,Wind,1978,0.832
Spain,Wind,1979,1.067
Spain,Wind,1980,3.989
Spain,Wind,1981,7.33
Spain,Wind,1982,7.18
Spain,Wind,1983,12.437
Spain,Wind,1984,38.575
Spain,Wind,1985,4.661
Spain,Wind,1986,3.332
Spain,Wind,1987,2.294
Spain,Wind,1988,2.962
Spain,Wind,1989,3.155
Spain,Wind,1990,4.524
Spain,Wind,1991,2.24
Spain,Wind,1992,4.508
Spain,Wind,1993,6.218
Spain,Wind,1994,4.532
Spain,Wind,1995,2.371
Spain,Wind,1996,2.362
Spain,Wind,1997,4.49
Spain,Wind,1998,23.719
Spain,Wind,1999,13.511
Spain,Wind,2000,7.338
Spain,Wind,2001,5.798
Spain,Wind,2002,7.993
Spain,Wind,2003,8.296
Spain,Wind,2004,17.968
Spain,Wind,2005,19.94
Spain,Wind,2006,15.804
Spain,Wind,2007,11.441
Spain,Wind,2008,12.701
Spain,Wind,2009,14.958
Spain,Wind,2010,28.147
Spain,Wind,2011,80.223
Spain,Wind,2012,38.618
Spain,Wind,2013,8.123
Spain,Wind,2014,34.535
Spain,Wind,2015,47.051
Spain,Wind,2016,41.416
Spain,Wind,2017,18.756
Spain,Wind,2018,63.627
Spain,Wind,2019,48.674
Spain,Wind,2020,29.258
Spain,Wind,2021,23.097
Spain,Wind,2022,70.588
Spain,Wind,2023,16.86
Sweden,Biofuels,1974,0.0
Sweden,Biofuels,1975,4.05
Sweden,Biofuels,1976,2.895
Sweden,Biofuels,1977,3.929
Sweden,Biofuels,1978,10.46
Sweden,Biofuels,1979,50.114
Sweden,Biofuels,1980,38.728
Sweden,Biofuels,1981,65.907
Sweden,Biofuels,1982,48.523
Sweden,Biofuels,1983,46.693
Sweden,Biofuels,1984,44.503
Sweden,Biofuels,1985,29.263
Sweden,Biofuels,1986,19.155
Sweden,Biofuels,1987,12.572
Sweden,Biofuels,1988,17.159
Sweden,Biofuels,1989,11.562
Sweden,Biofuels,1990,9.723
Sweden,Biofuels,1991,10.703
Sweden,Biofuels,1992,33.512
Sweden,Biofuels,1993,12.19
Sweden,Biofuels,1994,17.539
Sweden,Biofuels,1995,15.797
Sweden,Biofuels,1996,7.572
Sweden,Biofuels,1997,8.821
Sweden,Biofuels,1998,11.717
Sweden,Biofuels,1999,12.431
Sweden,Biofuels,2000,30.204
Sweden,Biofuels,2001,32.605
Sweden,Biofuels,2002,25.697
Sweden,Biofuels,2003,20.125
Sweden,Biofuels,2004,43.867
Sweden,Biofuels,2005,20.202
Sweden,Biofuels,2006,42.621
Sweden,Biofuels,2007,34.8
Sweden,Biofuels,2008,35.844
Sweden,Biofuels,2009,60.415
Sweden,Biofuels,2010,79.464
Sweden,Biofuels,2011,51.748
Sweden,Biofuels,2012,37.706
Sweden,Biofuels,2013,52.736
Sweden,Biofuels,2014,47.436
Sweden,Biofuels,2015,31.389
Sweden,Biofuels,2016,36.391
Sweden,Biofuels,2017,20.002
Sweden,Biofuels,2018,30.691
Sweden,Biofuels,2019,26.643
Sweden,Biofuels,2020,26.731
Sweden,Biofuels,2021,30.465
Sweden,Biofuels,2022,27.853
Sweden,Biofuels,2023,42.685
Sweden,Biofuels,2024,30.563
Sweden,CO2 capture & storage,1974,0.0
Sweden,CO2 capture & storage,1975,0.0
Sweden,CO2 capture & storage,1976,0.0
Sweden,CO2 capture & storage,1977,0.0
Sweden,CO2 capture & storage,1978,0.0
Sweden,CO2 capture & storage,1979,0.0
Sweden,CO2 capture & storage,1980,0.0
Sweden,CO2 capture & storage,1981,0.0
Sweden,CO2 capture & storage,1982,0.0
Sweden,CO2 capture & storage,1983,0.0
Sweden,CO2 capture & storage,1984,0.0
Sweden,CO2 capture & storage,1985,0.0
Sweden,CO2 capture & storage,1986,0.0
Sweden,CO2 capture & storage,1987,0.0
Sweden,CO2 capture & storage,1988,0.0
Sweden,CO2 capture & storage,1989,0.0
Sweden,CO2 capture & storage,1990,0.0
Sweden,CO2 capture & storage,1991,0.0
Sweden,CO2 capture & storage,1992,0.0
Sweden,CO2 capture & storage,1993,0.0
Sweden,CO2 capture & storage,1994,0.0
Sweden,CO2 capture & storage,1995,0.0
Sweden,CO2 capture & storage,1996,0.0
Sweden,CO2 capture & storage,1997,0.0
Sweden,CO2 capture & storage,1998,0.0
Sweden,CO2 capture & storage,1999,0.0
Sweden,CO2 capture & storage,2000,0.0
Sweden,CO2 capture & storage,2001,0.0
Sweden,CO2 capture & storage,2002,0.0
Sweden,CO2 capture & storage,2003,0.0
Sweden,CO2 capture & storage,2004,0.0
Sweden,CO2 capture & storage,2005,0.0
Sweden,CO2 capture & storage,2006,0.0
Sweden,CO2 capture & storage,2007,0.0
Sweden,CO2 capture & storage,2008,0.0
Sweden,CO2 capture & storage,2009,0.0
Sweden,CO2 capture & storage,2010,0.0
Sweden,CO2 capture & storage,2011,1.113
Sweden,CO2 capture & storage,2012,1.974
Sweden,CO2 capture & storage,2013,2.182
Sweden,CO2 capture & storage,2014,2.111
Sweden,CO2 capture & storage,2015,0.547
Sweden,CO2 capture & storage,2016,0.162
Sweden,CO2 capture & storage,2018,0.059
Sweden,CO2 capture & storage,2019,2.344
Sweden,CO2 capture & storage,2020,3.785
Sweden,CO2 capture & storage,2021,8.125
Sweden,CO2 capture & storage,2022,7.41
Sweden,CO2 capture & storage,2023,15.886
Sweden,CO2 capture & storage,2024,8.645
Sweden,Geothermal,1974,0.0
Sweden,Geothermal,1975,2.835
Sweden,Geothermal,1976,0.724
Sweden,Geothermal,1977,1.964
Sweden,Geothermal,1978,1.733
Sweden,Geothermal,1979,0.609
Sweden,Geothermal,1980,0.357
Sweden,Geothermal,1981,0.585
Sweden,Geothermal,1982,2.302
Sweden,Geothermal,1983,8.378
Sweden,Geothermal,1984,7.779
Sweden,Geothermal,1985,1.721
Sweden,Geothermal,1986,1.689
Sweden,Geothermal,1987,1.451
Sweden,Geothermal,1988,0.302
Sweden,Geothermal,1989,0.56
Sweden,Geothermal,1990,0.512
Sweden,Geothermal,1991,0.354
Sweden,Geothermal,1992,0.28
Sweden,Geothermal,1993,0.273
Sweden,Geothermal,1994,0.289
Sweden,Geothermal,1995,0.086
Sweden,Geothermal,1996,0.085
Sweden,Geothermal,1997,0.0
Sweden,Geothermal,1998,0.0
Sweden,Geothermal,1999,0.0
Sweden,Geothermal,2000,0.595
Sweden,Geothermal,2001,0.799
Sweden,Geothermal,2002,6.815
Sweden,Geothermal,2003,2.014
Sweden,Geothermal,2004,0.098
Sweden,Geothermal,2005,0.0
Sweden,Geothermal,2006,0.0
Sweden,Geothermal,2007,0.0
Sweden,Geothermal,2008,0.0
Sweden,Geothermal,2009,0.0
Sweden,Geothermal,2010,0.0
Sweden,Geothermal,2011,0.0
Sweden,Geothermal,2012,0.0
Sweden,Geothermal,2013,0.0
Sweden,Geothermal,2014,0.416
Sweden,Geothermal,2015,0.412
Sweden,Geothermal,2016,0.406
Sweden,Geothermal,2018,0.467
Sweden,Geothermal,2019,0.129
Sweden,Geothermal,2020,3.539
Sweden,Geothermal,2021,0.325
Sweden,Geothermal,2023,1.07
Sweden,Geothermal,2024,1.359
Sweden,Hydro,1974,0.0
Sweden,Hydro,1975,0.0
Sweden,Hydro,1976,0.0
Sweden,Hydro,1977,0.0
Sweden,Hydro,1978,0.0
Sweden,Hydro,1979,0.0
Sweden,Hydro,1980,0.0
Sweden,Hydro,1981,0.0
Sweden,Hydro,1982,0.0
Sweden,Hydro,1983,0.0
Sweden,Hydro,1984,0.0
Sweden,Hydro,1985,0.0
Sweden,Hydro,1986,0.0
Sweden,Hydro,1987,0.0
Sweden,Hydro,1988,0.0
Sweden,Hydro,1989,0.0
Sweden,Hydro,1990,0.0
Sweden,Hydro,1991,0.0
Sweden,Hydro,1992,0.0
Sweden,Hydro,1993,0.0
Sweden,Hydro,1994,0.133
Sweden,Hydro,1995,0.129
Sweden,Hydro,1997,0.081
Sweden,Hydro,1998,0.414
Sweden,Hydro,1999,0.862
Sweden,Hydro,2000,2.054
Sweden,Hydro,2001,1.82
Sweden,Hydro,2002,1.469
Sweden,Hydro,2003,1.472
Sweden,Hydro,2004,1.416
Sweden,Hydro,2005,0.974
Sweden,Hydro,2006,1.866
Sweden,Hydro,2007,2.091
Sweden,Hydro,2008,2.014
Sweden,Hydro,2009,2.087
Sweden,Hydro,2010,1.679
Sweden,Hydro,2011,1.661
Sweden,Hydro,2012,1.645
Sweden,Hydro,2013,1.645
Sweden,Hydro,2014,1.615
Sweden,Hydro,2015,2.256
Sweden,Hydro,2016,1.873
Sweden,Hydro,2017,1.099
Sweden,Hydro,2018,1.325
Sweden,Hydro,2019,3.976
Sweden,Hydro,2020,3.366
Sweden,Hydro,2021,4.829
Sweden,Hydro,2022,4.35
Sweden,Hydro,2023,5.69
Sweden,Hydro,2024,7.788
Sweden,Hydrogen & fuel cells,2004,4.51
Sweden,Hydrogen & fuel cells,2005,4.119
Sweden,Hydrogen & fuel cells,2006,3.547
Sweden,Hydrogen & fuel cells,2007,3.145
Sweden,Hydrogen & fuel cells,2008,4.793
Sweden,Hydrogen & fuel cells,2009,4.343
Sweden,Hydrogen & fuel cells,2010,3.426
Sweden,Hydrogen & fuel cells,2011,3.172
Sweden,Hydrogen & fuel cells,2012,4.738
Sweden,Hydrogen & fuel cells,2013,4.577
Sweden,Hydrogen & fuel cells,2014,4.862
Sweden,Hydrogen & fuel cells,2015,2.019
Sweden,Hydrogen & fuel cells,2016,1.441
Sweden,Hydrogen & fuel cells,2018,2.644
Sweden,Hydrogen & fuel cells,2019,1.157
Sweden,Hydrogen & fuel cells,2020,3.978
Sweden,Hydrogen & fuel cells,2021,4.712
Sweden,Hydrogen & fuel cells,2022,5.306
Sweden,Hydrogen & fuel cells,2023,86.85
Sweden,Hydrogen & fuel cells,2024,97.066
Sweden,Nuclear,1974,50.088
Sweden,Nuclear,1975,61.561
Sweden,Nuclear,1976,60.071
Sweden,Nuclear,1977,47.8
Sweden,Nuclear,1978,46.742
Sweden,Nuclear,1979,44.687
Sweden,Nuclear,1980,42.601
Sweden,Nuclear,1981,47.042
Sweden,Nuclear,1982,33.492
Sweden,Nuclear,1983,32.32
Sweden,Nuclear,1984,32.986
Sweden,Nuclear,1985,30.052
Sweden,Nuclear,1986,28.006
Sweden,Nuclear,1987,30.786
Sweden,Nuclear,1988,27.551
Sweden,Nuclear,1989,27.856
Sweden,Nuclear,1990,25.714
Sweden,Nuclear,1991,26.014
Sweden,Nuclear,1992,26.366
Sweden,Nuclear,1993,26.818
Sweden,Nuclear,1994,27.075
Sweden,Nuclear,1995,12.282
Sweden,Nuclear,1996,10.86
Sweden,Nuclear,1997,9.509
Sweden,Nuclear,1998,9.565
Sweden,Nuclear,1999,9.251
Sweden,Nuclear,2000,9.169
Sweden,Nuclear,2001,8.819
Sweden,Nuclear,2002,9.569
Sweden,Nuclear,2003,9.453
Sweden,Nuclear,2004,9.471
Sweden,Nuclear,2005,9.399
Sweden,Nuclear,2006,9.237
Sweden,Nuclear,2007,7.611
Sweden,Nuclear,2008,10.263
Sweden,Nuclear,2009,12.775
Sweden,Nuclear,2010,10.899
Sweden,Nuclear,2011,5.464
Sweden,Nuclear,2012,4.919
Sweden,Nuclear,2013,3.941
Sweden,Nuclear,2014,4.094
Sweden,Nuclear,2015,0.86
Sweden,Nuclear,2016,1.702
Sweden,Nuclear,2018,2.445
Sweden,Nuclear,2019,1.289
Sweden,Nuclear,2020,3.432
Sweden,Nuclear,2021,2.11
Sweden,Nuclear,2022,2.635
Sweden,Nuclear,2023,2.629
Sweden,Nuclear,2024,10.775
Sweden,Ocean,1974,0.0
Sweden,Ocean,1975,0.81
Sweden,Ocean,1976,0.724
Sweden,Ocean,1977,0.655
Sweden,Ocean,1978,2.63
Sweden,Ocean,1979,1.384
Sweden,Ocean,1980,1.631
Sweden,Ocean,1981,0.731
Sweden,Ocean,1982,0.767
Sweden,Ocean,1983,0.616
Sweden,Ocean,1984,0.572
Sweden,Ocean,1985,0.359
Sweden,Ocean,1986,0.338
Sweden,Ocean,1987,0.322
Sweden,Ocean,1988,0.0
Sweden,Ocean,1989,0.0
Sweden,Ocean,1990,0.0
Sweden,Ocean,1991,0.165
Sweden,Ocean,1992,0.117
Sweden,Ocean,1993,0.137
Sweden,Ocean,1994,0.0
Sweden,Ocean,1995,0.0
Sweden,Ocean,1997,0.0
Sweden,Ocean,1998,0.0
Sweden,Ocean,1999,0.0
Sweden,Ocean,2002,0.0
Sweden,Ocean,2003,0.0
Sweden,Ocean,2004,0.0
Sweden,Ocean,2005,0.896
Sweden,Ocean,2006,1.349
Sweden,Ocean,2007,1.005
Sweden,Ocean,2008,2.136
Sweden,Ocean,2009,1.798
Sweden,Ocean,2010,13.854
Sweden,Ocean,2011,10.911
Sweden,Ocean,2012,1.563
Sweden,Ocean,2013,2.752
Sweden,Ocean,2014,7.501
Sweden,Ocean,2015,5.517
Sweden,Ocean,2016,6.51
Sweden,Ocean,2017,3.462
Sweden,Ocean,2018,5.271
Sweden,Ocean,2019,6.389
Sweden,Ocean,2020,8.017
Sweden,Ocean,2021,6.275
Sweden,Ocean,2022,3.289
Sweden,Ocean,2023,3.729
Sweden,Ocean,2024,1.072
Sweden,Solar,1974,0.0
Sweden,Solar,1975,1.215
Sweden,Solar,1976,1.809
Sweden,Solar,1977,13.751
Sweden,Solar,1978,21.877
Sweden,Solar,1979,40.977
Sweden,Solar,1980,40.665
Sweden,Solar,1981,33.538
Sweden,Solar,1982,34.575
Sweden,Solar,1983,31.704
Sweden,Solar,1984,29.44
Sweden,Solar,1985,22.987
Sweden,Solar,1986,15.169
Sweden,Solar,1987,12.862
Sweden,Solar,1988,11.963
Sweden,Solar,1989,11.982
Sweden,Solar,1990,11.718
Sweden,Solar,1991,5.482
Sweden,Solar,1992,7.496
Sweden,Solar,1993,4.625
Sweden,Solar,1994,3.823
Sweden,Solar,1995,2.894
Sweden,Solar,1996,4.115
Sweden,Solar,1997,2.998
Sweden,Solar,1998,4.5
Sweden,Solar,1999,4.082
Sweden,Solar,2000,3.018
Sweden,Solar,2001,5.214
Sweden,Solar,2002,4.93
Sweden,Solar,2003,7.14
Sweden,Solar,2004,7.526
Sweden,Solar,2005,1.171
Sweden,Solar,2006,5.099
Sweden,Solar,2007,5.791
Sweden,Solar,2008,7.207
Sweden,Solar,2009,9.772
Sweden,Solar,2010,11.386
Sweden,Solar,2011,10.23
Sweden,Solar,2012,12.059
Sweden,Solar,2013,15.342
Sweden,Solar,2014,29.172
Sweden,Solar,2015,9.639
Sweden,Solar,2016,14.778
Sweden,Solar,2017,7.766
Sweden,Solar,2018,8.464
Sweden,Solar,2019,7.067
Sweden,Solar,2020,12.703
Sweden,Solar,2021,15.604
Sweden,Solar,2022,12.287
Sweden,Solar,2023,9.883
Sweden,Solar,2024,14.552
Sweden,Wind,1974,0.0
Sweden,Wind,1975,4.86
Sweden,Wind,1976,3.619
Sweden,Wind,1977,9.822
Sweden,Wind,1978,20.92
Sweden,Wind,1979,19.935
Sweden,Wind,1980,17.326
Sweden,Wind,1981,31.101
Sweden,Wind,1982,40.489
Sweden,Wind,1983,5.914
Sweden,Wind,1984,5.491
Sweden,Wind,1985,5.702
Sweden,Wind,1986,5.405
Sweden,Wind,1987,3.707
Sweden,Wind,1988,5.105
Sweden,Wind,1989,10.75
Sweden,Wind,1990,7.215
Sweden,Wind,1991,2.646
Sweden,Wind,1992,5.558
Sweden,Wind,1993,6.311
Sweden,Wind,1994,6.691
Sweden,Wind,1995,3.065
Sweden,Wind,1996,2.206
Sweden,Wind,1997,2.508
Sweden,Wind,1998,6.67
Sweden,Wind,1999,5.354
Sweden,Wind,2000,8.076
Sweden,Wind,2001,6.778
Sweden,Wind,2002,5.346
Sweden,Wind,2003,5.487
Sweden,Wind,2004,6.016
Sweden,Wind,2005,0.417
Sweden,Wind,2006,4.379
Sweden,Wind,2007,3.687
Sweden,Wind,2008,4.237
Sweden,Wind,2009,8.279
Sweden,Wind,2010,6.902
Sweden,Wind,2011,10.562
Sweden,Wind,2012,7.469
Sweden,Wind,2013,8.567
Sweden,Wind,2014,7.885
Sweden,Wind,2015,5.462
Sweden,Wind,2016,3.665
Sweden,Wind,2017,2.544
Sweden,Wind,2018,3.36
Sweden,Wind,2019,4.025
Sweden,Wind,2020,7.302
Sweden,Wind,2021,5.498
Sweden,Wind,2022,4.834
Sweden,Wind,2023,5.165
Sweden,Wind,2024,0.779
Switzerland,Biofuels,1974,0.0
Switzerland,Biofuels,1975,0.0
Switzerland,Biofuels,1976,0.0
Switzerland,Biofuels,1977,2.503
Switzerland,Biofuels,1978,3.341
Switzerland,Biofuels,1979,6.157
Switzerland,Biofuels,1980,6.449
Switzerland,Biofuels,1981,7.094
Switzerland,Biofuels,1982,3.577
Switzerland,Biofuels,1983,5.986
Switzerland,Biofuels,1984,7.853
Switzerland,Biofuels,1985,5.955
Switzerland,Biofuels,1986,3.953
Switzerland,Biofuels,1987,4.316
